,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
53,0.0006014347076416015,0.0004910778170020862,0.00039992332458496096,0.0004898041858020194,1.5199110829529332e-05,{'var_smoothing': 1.5199110829529332e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
54,0.0,0.0,0.0010001182556152344,4.3869018554687505e-06,1.2328467394420658e-05,{'var_smoothing': 1.2328467394420658e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
55,0.0,0.0,0.0,0.0,1e-05,{'var_smoothing': 1e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
56,0.0,0.0,0.0,0.0,8.111308307896873e-06,{'var_smoothing': 8.111308307896873e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
57,0.0,0.0,0.0007989406585693359,0.00039955536757693087,6.579332246575683e-06,{'var_smoothing': 6.579332246575683e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
58,0.0003972053527832031,0.00048649767628391956,0.0,0.0,5.336699231206313e-06,{'var_smoothing': 5.336699231206313e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
59,0.001003265380859375,7.198504055254299e-06,0.0,0.0,4.328761281083053e-06,{'var_smoothing': 4.328761281083053e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
60,0.0007987499237060546,0.000399381718957851,0.00020132064819335937,0.00040264129638671874,3.5111917342151275e-06,{'var_smoothing': 3.5111917342151275e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
61,0.0,0.0,0.001000213623046875,8.313939940530154e-07,2.848035868435799e-06,{'var_smoothing': 2.848035868435799e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
62,0.0,0.0,0.0005991458892822266,0.0004892243742967174,2.310129700083158e-06,{'var_smoothing': 2.310129700083158e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
63,0.0008002281188964844,0.0004001502709521596,0.0,0.0,1.873817422860383e-06,{'var_smoothing': 1.873817422860383e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
64,0.0010016441345214843,4.914893618288088e-06,0.0,0.0,1.519911082952933e-06,{'var_smoothing': 1.519911082952933e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
65,0.00019869804382324218,0.00039739608764648436,0.0008016109466552734,0.00040081458889477245,1.232846739442066e-06,{'var_smoothing': 1.232846739442066e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
66,0.0,0.0,0.0003998279571533203,0.0004896873850638213,1e-06,{'var_smoothing': 1e-06},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
67,0.0010014057159423828,5.960273739623926e-06,0.0,0.0,8.111308307896872e-07,{'var_smoothing': 8.111308307896872e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
68,0.000598907470703125,0.0004890118149695586,0.0004015445709228516,0.0004917945141905832,6.579332246575682e-07,{'var_smoothing': 6.579332246575682e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
69,0.0,0.0,0.0008003711700439453,0.00040018664678933316,5.336699231206313e-07,{'var_smoothing': 5.336699231206313e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
